WBID_2012,WATERSHED,WATERBODY,AU_ID,LOCATION1,LOCATION2,WATERCODE,WATERTYPE,AU_SIZE,SIZE_UNIT,CLASS,QUALIFIER,CATEGORY,TMDL_COUNT,ORIG_FID,Name,Descript,BatchDone,SnapOn,SrcType,Area_SQ_MI,WATERBODY_1,AU_ID_1,TOTAREA,AGAREA,DEVAREA,NATAREA,WETAREA,PERCAG,PERCDEV,PERCNAT,PERCWET,pNatWet_Tt,TOTAREA_PR,AGAREA_PR,DEVAREA_PR,NATAREA_PR,WETAREA_PR,PERCAG_PR,PERCDEV_PR,PERCNAT_PR,PERCWET_PR,TOTAREA_ST,AGAREA_ST,DEVAREA_ST,NATAREA_ST,WETAREA_ST,PERCAG_ST,PERCDEV_ST,PERCNAT_ST,PERCWET_ST,SUM_PERCAG,SUM_PERCDE,SUM_PERCNA,SUM_PERCWE,TOTAREA_SP,AGAREA_SP,DEVAREA_SP,NATAREA_SP,WETAREA_SP,PERCAG_SP,PERCDEV_SP,PERCNAT_SP,PERCWET_SP,PercImp,OBJECTID *,Shape *
<Null>,<Null>,Day Brook,MA34-67,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_67,<Null>,<Null>,<Null>,<Null>,0.72,<Null>,MA34-67,0.72,0.044064,0.061007,0.598036,0.015853,6.1,8.5,83.2,2.2,85.4,0.72,0.044064,0.061007,0.598036,0.015853,6.1,8.5,83.2,2.2,0.21,0.001251,0.007531,0.194676,0.003651,0.6,3.6,94,1.8,0,0,0,0,0.21,0.001251,0.007531,0.194676,0.003651,0.6,3.6,94,1.8,2.8,1000,Point
<Null>,<Null>,Roberts Meadow Brook,MA34-68,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_68,<Null>,<Null>,<Null>,<Null>,9.67,<Null>,MA34-68,9.67,0.300794,0.224007,8.649599,0.495568,3.1,2.3,89.4,5.1,94.5,7.19,0.300794,0.184033,6.308971,0.39661,4.2,2.6,87.7,5.5,1.81,0.094229,0.065996,1.440729,0.209696,5.2,3.6,79.6,11.6,0,0,0,0,1.61,0.094229,0.057667,1.2691,0.185335,5.9,3.6,79,11.5,1,1001,Point
<Null>,<Null>,Brewer Brook,MA34-69,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_69,<Null>,<Null>,<Null>,<Null>,2.24,<Null>,MA34-69,2.24,0.00543,0.003983,2.131198,0.101395,0.2,0.2,95.1,4.5,99.6,2.24,0.00543,0.003983,2.131198,0.101395,0.2,0.2,95.1,4.5,0.29,0,0.001426,0.23722,0.047171,0,0.5,83,16.5,0,0,0,0,0.29,0,0.001426,0.23722,0.047171,0,0.5,83,16.5,0,1002,Point
<Null>,<Null>,Grass Hill Brook,MA34-70,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_70,<Null>,<Null>,<Null>,<Null>,2,<Null>,MA34-70,2,0.122565,0.055036,1.681059,0.144343,6.1,2.7,83.9,7.2,91.1,2,0.122565,0.055036,1.681059,0.144343,6.1,2.7,83.9,7.2,0.39,0.052297,0.004571,0.259559,0.071966,13.5,1.2,66.8,18.5,0,0,0,0,0.39,0.052297,0.004571,0.259559,0.071966,13.5,1.2,66.8,18.5,1.1,1003,Point
<Null>,<Null>,Bradford Brook,MA34-71,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_71,<Null>,<Null>,<Null>,<Null>,3.79,<Null>,MA34-71,3.79,0.19687,0.111166,3.340191,0.142034,5.2,2.9,88.1,3.7,91.8,3.42,0.190378,0.102509,2.996006,0.133766,5.6,3,87.5,3.9,0.84,0.039113,0.032091,0.720484,0.049811,4.6,3.8,85.6,5.9,0,0,0,0,0.77,0.039113,0.030537,0.655512,0.044238,5.1,4,85.2,5.7,1.5,1004,Point
<Null>,<Null>,Meekin Brook,MA34-72,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_72,<Null>,<Null>,<Null>,<Null>,2.34,<Null>,MA34-72,2.34,0.031006,0.078971,2.140485,0.087179,1.3,3.4,91.6,3.7,95.3,2.34,0.031006,0.078971,2.140485,0.087179,1.3,3.4,91.6,3.7,0.46,0.005551,0.023541,0.413756,0.013532,1.2,5.2,90.7,3,0,0,0,0,0.46,0.005551,0.023541,0.413756,0.013532,1.2,5.2,90.7,3,1.7,1005,Point
<Null>,<Null>,Unnamed Tributary,MA34-73,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_73,<Null>,<Null>,<Null>,<Null>,2.12,<Null>,MA34-73,2.12,0.369662,0.1711,1.379675,0.197818,17.5,8.1,65.1,9.3,74.4,2.12,0.369662,0.1711,1.379675,0.197818,17.5,8.1,65.1,9.3,0.36,0.108019,0.021522,0.17169,0.062606,29.7,5.9,47.2,17.2,0,0,0,0,0.36,0.108019,0.021522,0.17169,0.062606,29.7,5.9,47.2,17.2,3.4,1006,Point
<Null>,<Null>,Unnamed Tributary,MA34-74,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_74,<Null>,<Null>,<Null>,<Null>,3.34,<Null>,MA34-74,3.34,0.084374,0.343513,2.439844,0.469867,2.5,10.3,73.1,14.1,87.2,3.34,0.084374,0.343513,2.439844,0.469867,2.5,10.3,73.1,14.1,0.62,0.002978,0.038297,0.396586,0.17783,0.5,6.2,64.4,28.9,0,0,0,0,0.62,0.002978,0.038297,0.396586,0.17783,0.5,6.2,64.4,28.9,4.2,1027,Point
<Null>,<Null>,Adams Brook,MA34-75,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_75,<Null>,<Null>,<Null>,<Null>,11.09,<Null>,MA34-75,11.09,0.539318,0.633648,9.383483,0.534157,4.9,5.7,84.6,4.8,89.4,6.82,0.52703,0.447534,5.513427,0.329254,7.7,6.6,80.9,4.8,3.61,0.191711,0.127572,2.942968,0.344869,5.3,3.5,81.6,9.6,0,0,0,0,2.08,0.191282,0.082471,1.576812,0.226245,9.2,4,75.9,10.9,2.6,1007,Point
<Null>,<Null>,Hearthstone Brook,MA34-76,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_76,<Null>,<Null>,<Null>,<Null>,1.36,<Null>,MA34-76,1.36,0.006014,0.002387,1.286811,0.06386,0.4,0.2,94.7,4.7,99.4,1.36,0.006014,0.002387,1.286811,0.06386,0.4,0.2,94.7,4.7,0.47,0.003336,0.000415,0.414282,0.049553,0.7,0.1,88.6,10.6,0,0,0,0,0.47,0.003336,0.000415,0.414282,0.049553,0.7,0.1,88.6,10.6,0,1008,Point
<Null>,<Null>,Unnamed Tributary,MA34-77,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_77,<Null>,<Null>,<Null>,<Null>,1.69,<Null>,MA34-77,1.69,0,0.005576,1.656964,0.030836,0,0.3,97.8,1.8,99.6,1.69,0,0.005576,1.656964,0.030836,0,0.3,97.8,1.8,0.32,0,0.003791,0.311221,0.008801,0,1.2,96.1,2.7,0,0,0,0,0.32,0,0.003791,0.311221,0.008801,0,1.2,96.1,2.7,0.3,1009,Point
<Null>,<Null>,Esther Brook,MA34-78,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_78,<Null>,<Null>,<Null>,<Null>,0.9,<Null>,MA34-78,0.9,0.087364,0.015376,0.797363,0.002226,9.7,1.7,88.4,0.2,88.6,0.9,0.087364,0.015376,0.797363,0.002226,9.7,1.7,88.4,0.2,0.24,0.050525,0.008368,0.182873,0.0003,20.9,3.5,75.5,0.1,0,0,0,0,0.24,0.050525,0.008368,0.182873,0.0003,20.9,3.5,75.5,0.1,0.7,1010,Point
<Null>,<Null>,Roaring Brook,MA34-79,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_79,<Null>,<Null>,<Null>,<Null>,5.22,<Null>,MA34-79,5.22,0.130092,0.110932,4.866855,0.113161,2.5,2.1,93.2,2.2,95.4,4.97,0.130092,0.110463,4.624474,0.101566,2.6,2.2,93.1,2,1.41,0.024829,0.017831,1.293671,0.075748,1.8,1.3,91.6,5.4,0,0,0,0,1.33,0.024829,0.017381,1.216133,0.069508,1.9,1.3,91.6,5.2,0.8,1026,Point
<Null>,<Null>,Roaring Brook,MA34-80,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_80,<Null>,<Null>,<Null>,<Null>,7.39,<Null>,MA34-80,7.39,0.038679,0.327348,6.711519,0.312354,0.5,4.4,90.8,4.2,95,4.36,0.026208,0.162503,4.10799,0.065338,0.6,3.7,94.2,1.5,2.52,0.026215,0.092974,2.230839,0.171551,1,3.7,88.5,6.8,0,0,0,0,1.62,0.018325,0.069169,1.477601,0.05036,1.1,4.3,91.5,3.1,1.7,1011,Point
<Null>,<Null>,Mountain Brook,MA34-81,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_81,<Null>,<Null>,<Null>,<Null>,1.1,<Null>,MA34-81,1.1,0,0.008006,1.070203,0.017279,0,0.7,97.7,1.6,99.3,1.1,0,0.008006,1.070203,0.017279,0,0.7,97.7,1.6,0.36,0,0.003384,0.347459,0.011322,0,0.9,95.9,3.1,0,0,0,0,0.36,0,0.003384,0.347459,0.011322,0,0.9,95.9,3.1,0.2,1012,Point
<Null>,<Null>,Mohawk Brook,MA34-82,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_82,<Null>,<Null>,<Null>,<Null>,3.94,<Null>,MA34-82,3.94,0.923288,0.340661,2.591305,0.087518,23.4,8.6,65.7,2.2,67.9,3.02,0.923288,0.340505,1.677092,0.081651,30.5,11.3,55.5,2.7,1.22,0.341123,0.112826,0.694433,0.071437,28,9.2,56.9,5.9,0,0,0,0,1.01,0.341123,0.112826,0.491018,0.067106,33.7,11.1,48.5,6.6,3.8,1013,Point
<Null>,<Null>,Hannegan Brook,MA34-83,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_83,<Null>,<Null>,<Null>,<Null>,1.36,<Null>,MA34-83,1.36,0,0.011765,1.331349,0.018273,0,0.9,97.8,1.3,99.1,1.36,0,0.011765,1.331349,0.018273,0,0.9,97.8,1.3,0.2,0,0.007087,0.188041,0.003268,0,3.6,94.8,1.6,0,0,0,0,0.2,0,0.007087,0.188041,0.003268,0,3.6,94.8,1.6,0.2,1014,Point
<Null>,<Null>,Goddard Brook,MA34-84,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_84,<Null>,<Null>,<Null>,<Null>,2.5,<Null>,MA34-84,2.5,0.062679,0.095466,2.304203,0.034446,2.5,3.8,92.3,1.4,93.7,2.5,0.062679,0.095466,2.304203,0.034446,2.5,3.8,92.3,1.4,0.39,0.009062,0.043508,0.321142,0.021127,2.3,11,81.3,5.4,0,0,0,0,0.39,0.009062,0.043508,0.321142,0.021127,2.3,11,81.3,5.4,1.6,1015,Point
<Null>,<Null>,Spaulding Brook,MA34-85,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_85,<Null>,<Null>,<Null>,<Null>,1.6,<Null>,MA34-85,1.6,0.006503,0.005041,1.578079,0.012801,0.4,0.3,98.5,0.8,99.3,1.6,0.006503,0.005041,1.578079,0.012801,0.4,0.3,98.5,0.8,0.25,0.000515,0.001837,0.2352,0.008353,0.2,0.7,95.6,3.4,0,0,0,0,0.25,0.000515,0.001837,0.2352,0.008353,0.2,0.7,95.6,3.4,0.1,1016,Point
<Null>,<Null>,Williams Brook,MA34-86,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_86,<Null>,<Null>,<Null>,<Null>,1.38,<Null>,MA34-86,1.38,0,0.036209,1.318762,0.027288,0,2.6,95.4,2,97.4,1.38,0,0.036209,1.318762,0.027288,0,2.6,95.4,2,0.49,0,0.017258,0.45644,0.014455,0,3.5,93.5,3,0,0,0,0,0.49,0,0.017258,0.45644,0.014455,0,3.5,93.5,3,1,1017,Point
<Null>,<Null>,Unnamed Tributary,MA34-87,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_87,<Null>,<Null>,<Null>,<Null>,2.77,<Null>,MA34-87,2.77,0.016041,0.07737,2.547363,0.128554,0.6,2.8,92,4.6,96.6,2.77,0.016041,0.07737,2.547363,0.128554,0.6,2.8,92,4.6,0.48,0.004875,0.026674,0.399248,0.048094,1,5.6,83.4,10,0,0,0,0,0.48,0.004875,0.026674,0.399248,0.048094,1,5.6,83.4,10,1.2,1018,Point
<Null>,<Null>,Red Brook,MA34-88,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_88,<Null>,<Null>,<Null>,<Null>,0.99,<Null>,MA34-88,0.99,0,0.011613,0.900191,0.074767,0,1.2,91.2,7.6,98.8,0.99,0,0.011613,0.900191,0.074767,0,1.2,91.2,7.6,0.17,0,0,0.155549,0.015675,0,0,90.8,9.2,0,0,0,0,0.17,0,0,0.155549,0.015675,0,0,90.8,9.2,0.5,1019,Point
<Null>,<Null>,West Wait Brook,MA34-89,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_89,<Null>,<Null>,<Null>,<Null>,1.35,<Null>,MA34-89,1.35,0,0.009499,1.316058,0.026039,0,0.7,97.4,1.9,99.3,1.35,0,0.009499,1.316058,0.026039,0,0.7,97.4,1.9,0.38,0,0.008847,0.361196,0.010373,0,2.3,94.9,2.7,0,0,0,0,0.38,0,0.008847,0.361196,0.010373,0,2.3,94.9,2.7,0.1,1020,Point
<Null>,<Null>,West Wait Brook,MA34-90,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_90,<Null>,<Null>,<Null>,<Null>,5.49,<Null>,MA34-90,5.48,0.353579,0.256226,4.751413,0.121169,6.4,4.7,86.7,2.2,88.9,5.41,0.353579,0.255993,4.682384,0.118845,6.5,4.7,86.5,2.2,1.18,0.070223,0.095446,0.953604,0.056732,6,8.1,81.1,4.8,0,0,0,0,1.18,0.070223,0.095446,0.953604,0.056732,6,8.1,81.1,4.8,1.8,1021,Point
<Null>,<Null>,Louisiana Brook,MA34-91,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_91,<Null>,<Null>,<Null>,<Null>,1.44,<Null>,MA34-91,1.43,0.027199,0.139764,1.239848,0.02057,1.9,9.8,86.9,1.4,88.3,1.43,0.027199,0.139764,1.239848,0.02057,1.9,9.8,86.9,1.4,0.22,0.000918,0.023753,0.188027,0.009728,0.4,10.7,84.5,4.4,0,0,0,0,0.22,0.000918,0.023753,0.188027,0.009728,0.4,10.7,84.5,4.4,3,1022,Point
<Null>,<Null>,Red Brook,MA34-92,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_92,<Null>,<Null>,<Null>,<Null>,2.32,<Null>,MA34-92,2.32,0.117539,0.145452,1.967195,0.087931,5.1,6.3,84.9,3.8,88.7,2.32,0.117539,0.145452,1.967195,0.087931,5.1,6.3,84.9,3.8,0.57,0.005047,0.038606,0.481438,0.044371,0.9,6.8,84.5,7.8,0,0,0,0,0.57,0.005047,0.038606,0.481438,0.044371,0.9,6.8,84.5,7.8,2.6,1023,Point
<Null>,<Null>,Unnamed Tributary,MA34-93,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_93,<Null>,<Null>,<Null>,<Null>,0.72,<Null>,MA34-93,0.72,0.002152,0.015803,0.692987,0.007471,0.3,2.2,96.5,1,97.5,0.72,0.002152,0.015803,0.692987,0.007471,0.3,2.2,96.5,1,0.18,0.000929,0.010071,0.163232,0.001295,0.5,5.7,93,0.7,0,0,0,0,0.18,0.000929,0.010071,0.163232,0.001295,0.5,5.7,93,0.7,1.3,1024,Point
<Null>,<Null>,Harris Brook,MA34-94,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_94,<Null>,<Null>,<Null>,<Null>,6.41,<Null>,MA34-94,6.41,0.054619,0.210423,5.764584,0.37817,0.9,3.3,90,5.9,95.9,5.99,0.054619,0.201926,5.382958,0.347009,0.9,3.4,89.9,5.8,2.21,0.019293,0.044536,1.899308,0.249203,0.9,2,85.9,11.3,0,0,0,0,1.98,0.019293,0.04335,1.689476,0.231976,1,2.2,85.2,11.7,1.6,1025,Point
<Null>,<Null>,Red Brook,MA34-95,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_95,<Null>,<Null>,<Null>,<Null>,2.01,<Null>,MA34-95,2.01,0.000203,0.020243,1.83299,0.157246,0,1,91.2,7.8,99,2.01,0.000203,0.020243,1.83299,0.157246,0,1,91.2,7.8,0.4,0,0.006691,0.316731,0.074438,0,1.7,79.6,18.7,0,0,0,0,0.4,0,0.006691,0.316731,0.074438,0,1.7,79.6,18.7,0.3,1029,Point
<Null>,<Null>,Couch Brook,MA34-96,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_96,<Null>,<Null>,<Null>,<Null>,2.68,<Null>,MA34-96,2.68,0.22329,0.07562,2.348219,0.03125,8.3,2.8,87.7,1.2,88.9,2.68,0.22329,0.07562,2.348219,0.03125,8.3,2.8,87.7,1.2,0.51,0.036871,0.02856,0.436502,0.00358,7.3,5.6,86.3,0.7,0,0,0,0,0.51,0.036871,0.02856,0.436502,0.00358,7.3,5.6,86.3,0.7,1,1030,Point
<Null>,<Null>,Cranberry Pond Brook,MA34-97,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_97,<Null>,<Null>,<Null>,<Null>,4.03,<Null>,MA34-97,4.03,0.214815,0.240519,3.477633,0.095875,5.3,6,86.3,2.4,88.7,3.82,0.211066,0.225271,3.288713,0.095168,5.5,5.9,86.1,2.5,0.91,0.07465,0.060936,0.703761,0.068301,8.2,6.7,77.5,7.5,0,0,0,0,0.9,0.074624,0.060426,0.700609,0.067704,8.3,6.7,77.6,7.5,2.5,1031,Point
<Null>,<Null>,Pond Brook,MA34-98,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_98,<Null>,<Null>,<Null>,<Null>,3.12,<Null>,MA34-98,3.12,0.024391,0.180787,2.863351,0.049314,0.8,5.8,91.8,1.6,93.4,2.9,0.024391,0.180764,2.643871,0.048767,0.8,6.2,91.2,1.7,0.53,0.003314,0.045097,0.45092,0.028796,0.6,8.5,85.4,5.5,0,0,0,0,0.53,0.003314,0.045097,0.45092,0.028796,0.6,8.5,85.4,5.5,2.1,1032,Point
<Null>,<Null>,Tucker Brook,MA34-99,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA34_99,<Null>,<Null>,<Null>,<Null>,4.9,<Null>,MA34-99,4.9,0.018379,0.055741,4.596899,0.225705,0.4,1.1,93.9,4.6,98.5,4.65,0.006568,0.036232,4.38957,0.219073,0.1,0.8,94.4,4.7,0.88,0.001052,0.000407,0.784359,0.092621,0.1,0,89.3,10.5,0,0,0,0,0.88,0.001052,0.000407,0.784006,0.092621,0.1,0,89.3,10.5,0.5,1033,Point
MA35-01_2012,<Null>,Millers River,MA35-01,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,MA35_01, ,1,<Null>,<Null>,<Null>,Millers River,MA35-01,41.29,0.340256,3.566197,32.540853,4.846078,0.8,8.6,78.8,11.7,90.5,10.98,0.222393,1.794358,8.064508,0.894771,2,16.3,73.5,8.2,8.48,0.024229,0.811429,5.668429,1.979675,0.3,9.6,66.8,23.3,<Null>,<Null>,<Null>,<Null>,1.88,0.010761,0.256502,1.235606,0.373038,0.6,13.7,65.9,19.9,3.7,482,Point
MA35-03_2012,<Null>,Millers River,MA35-02,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,MA35_02, ,1,<Null>,<Null>,<Null>,Millers River,MA35-02,57.61,0.491781,4.271401,46.269,6.576812,0.9,7.4,80.3,11.4,91.7,9.54,0.051214,0.557313,7.842654,1.085339,0.5,5.8,82.2,11.4,12.03,0.037373,0.947013,8.173484,2.872232,0.3,7.9,67.9,23.9,<Null>,<Null>,<Null>,<Null>,2.5,0.013078,0.137226,1.745367,0.601468,0.5,5.5,69.9,24.1,3.1,484,Point
MA35-03_2012,<Null>,Millers River,MA35-03,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,1,MA35_03, ,1,<Null>,<Null>,<Null>,Millers River,MA35-03,133.95,1.916075,14.736954,101.584028,15.714261,1.4,11,75.8,11.7,87.5,13.72,0.457394,0.496076,11.024531,1.739916,3.3,3.6,80.4,12.7,29.96,0.170756,2.825182,19.807608,7.161097,0.6,9.4,66.1,23.9,<Null>,<Null>,<Null>,<Null>,3.12,0.066902,0.13973,2.069941,0.844766,2.1,4.5,66.3,27.1,4.6,483,Point
 ,<Null>,Millers River,MA35-04,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,MA35_04, ,1,<Null>,<Null>,<Null>,Millers River,MA35-04,280.39,4.688352,24.178156,226.222128,25.304541,1.7,8.6,80.7,9,89.7,15.85,0.120735,0.625197,14.324122,0.775405,0.8,3.9,90.4,4.9,61.74,0.579968,4.945863,44.130566,12.080667,0.9,8,71.5,19.6,<Null>,<Null>,<Null>,<Null>,4.09,0.039168,0.235602,3.434095,0.380425,1,5.8,84,9.3,3.6,502,Point
 ,<Null>,Millers River,MA35-05,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,MA35_05, ,-1,<Null>,<Null>,<Null>,Millers River,MA35-05,309.46,5.017853,25.669358,252.605333,26.165967,1.6,8.3,81.6,8.5,90.1,8.67,0.185825,0.853173,7.481282,0.152129,2.1,9.8,86.3,1.8,67.02,0.636706,5.348144,48.645532,12.39287,0.9,8,72.6,18.5,<Null>,<Null>,<Null>,<Null>,1.78,0.030451,0.212435,1.461266,0.076645,1.7,11.9,82.1,4.3,3.5,503,Point
MA35-06_2012,<Null>,Otter River,MA35-06,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,MA35_06, ,1,<Null>,<Null>,<Null>,Otter River,MA35-06,20.86,0.171175,4.151274,14.117636,2.422511,0.8,19.9,67.7,11.6,79.3,13.04,0.090599,3.292547,8.096579,1.561443,0.7,25.2,62.1,12,4.66,0.009443,0.7332,2.807602,1.114206,0.2,15.7,60.2,23.9,<Null>,<Null>,<Null>,<Null>,3.3,0.009385,0.593328,1.907428,0.790291,0.3,18,57.8,23.9,9.5,485,Point
MA35-07_2012,<Null>,Otter River,MA35-07,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,5,MA35_07, ,1,<Null>,<Null>,<Null>,Otter River,MA35-07,37.88,0.328345,6.683337,26.130663,4.742002,0.9,17.6,69,12.5,81.5,12.47,0.106899,2.38181,8.0059,1.978657,0.9,19.1,64.2,15.9,9.65,0.02951,1.263926,6.158231,2.200652,0.3,13.1,63.8,22.8,<Null>,<Null>,<Null>,<Null>,3.57,0.010077,0.483804,2.167981,0.903493,0.3,13.6,60.8,25.3,7.9,486,Point
MA35-08_2012,<Null>,Otter River,MA35-08,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,6,MA35_08, ,1,<Null>,<Null>,<Null>,Otter River,MA35-08,61.62,1.014059,9.517619,43.811479,7.277382,1.6,15.4,71.1,11.8,82.9,12.59,0.409236,1.213522,9.552041,1.415054,3.3,9.6,75.9,11.2,14.73,0.085415,1.679427,9.544571,3.424127,0.6,11.4,64.8,23.2,<Null>,<Null>,<Null>,<Null>,2.87,0.040673,0.155022,1.913996,0.75791,1.4,5.4,66.7,26.4,6.4,487,Point
MA35-09_2012,<Null>,Beaver Brook,MA35-09,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,7,MA35_09, ,1,<Null>,<Null>,<Null>,Beaver Brook,MA35-09,9.5,0.341536,0.714005,7.1325,1.309635,3.6,7.5,75.1,13.8,88.9,3.86,0.271669,0.170179,2.927742,0.494967,7,4.4,75.8,12.8,1.97,0.033705,0.121185,1.206924,0.611609,1.7,6.1,61.2,31,<Null>,<Null>,<Null>,<Null>,0.83,0.029752,0.039664,0.52673,0.232371,3.6,4.8,63.6,28,3.3,488,Point
MA35-10_2012,<Null>,Priest Brook,MA35-10,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,8,MA35_10, ,1,<Null>,<Null>,<Null>,Priest Brook,MA35-10,9.62,0.063021,0.172677,8.352441,1.031261,0.7,1.8,86.8,10.7,97.5,4.66,0.006058,0.077274,4.017807,0.553924,0.1,1.7,86.3,11.9,1.72,0,0.029783,1.249888,0.439011,0,1.7,72.7,25.5,<Null>,<Null>,<Null>,<Null>,1,0,0.016757,0.752643,0.230886,0,1.7,75.2,23.1,0.7,489,Point
MA35-11_2012,<Null>,West Branch Tully River,MA35-11,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,9,MA35_11, ,1,<Null>,<Null>,<Null>,West Branch Tully River,MA35-11,17.88,0.467384,0.549018,16.166163,0.695137,2.6,3.1,90.4,3.9,94.3,5.14,0.261968,0.256862,4.369955,0.252382,5.1,5,85,4.9,3.57,0.087649,0.132096,2.923162,0.425709,2.5,3.7,81.9,11.9,<Null>,<Null>,<Null>,<Null>,1.2,0.07875,0.081592,0.848374,0.18988,6.6,6.8,70.8,15.8,1,490,Point
MA35-13_2012,<Null>,Lawrence Brook,MA35-13,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,11,MA35_13, ,1,<Null>,<Null>,<Null>,Lawrence Brook,MA35-13,14.58,0.231261,0.410171,12.474706,1.462486,1.6,2.8,85.6,10,95.6,6.78,0.079687,0.217364,5.781374,0.705626,1.2,3.2,85.2,10.4,3.02,0.018945,0.067371,2.19904,0.738121,0.6,2.2,72.7,24.4,<Null>,<Null>,<Null>,<Null>,1.47,0.00575,0.037458,1.021857,0.409782,0.4,2.5,69.3,27.8,1.2,492,Point
